,user,precision,recall,execution_time
0,123958,0.4,0.5454545454545454,8.067340850830078
1,37880,0.4666666666666667,0.6363636363636364,6.528813123703003
2,256212,0.4,0.5454545454545454,6.439943313598633
3,233352,0.5333333333333333,0.7272727272727273,6.38428807258606
4,216513,0.26666666666666666,0.36363636363636365,6.410152912139893
5,148126,0.7333333333333333,0.2972972972972973,6.463613748550415
6,115922,0.26666666666666666,0.25,6.4389238357543945
7,638991,0.4666666666666667,0.6363636363636364,6.374736070632935
8,100764,0.26666666666666666,0.36363636363636365,6.321527004241943
9,369232,0.4,0.24,6.829306125640869
10,44945,0.2,0.3,6.902011871337891
11,42942,0.6,0.5625,6.811754941940308
12,107240,0.4,0.5,6.8864099979400635
13,212835,0.6666666666666666,0.6666666666666666,6.85552191734314
14,224658,0.2,0.2727272727272727,6.8698570728302
15,426793,0.4,0.17142857142857143,6.868273973464966
16,39666,0.06666666666666667,0.1,6.901260137557983
17,196842,0.5333333333333333,0.5,6.865818977355957
18,631278,0.4666666666666667,0.6363636363636364,6.968595027923584
19,366977,0.2,0.23076923076923078,6.845382928848267
20,214242,0.4,0.2727272727272727,6.89379096031189
21,392922,0.6666666666666666,0.7142857142857143,6.850386142730713
22,258556,0.3333333333333333,0.35714285714285715,6.811444044113159
23,13662,0.26666666666666666,0.18181818181818182,6.878741979598999
24,164856,0.6,0.6,6.818016052246094
25,370070,0.5333333333333333,0.7272727272727273,6.811954021453857
26,303860,0.4666666666666667,0.4375,6.867856740951538
27,258315,0.6,0.3333333333333333,6.899986982345581
28,161420,0.4666666666666667,0.4666666666666667,6.8622190952301025
29,210257,0.5333333333333333,0.7272727272727273,6.907529830932617
30,301183,0.5333333333333333,0.25806451612903225,6.898808002471924
31,115773,0.7333333333333333,0.5238095238095238,6.893032073974609
32,106338,0.4666666666666667,0.6363636363636364,6.878746032714844
33,336533,0.4666666666666667,0.6363636363636364,6.76201605796814
34,110158,0.4666666666666667,0.5833333333333334,6.807071924209595
35,320142,0.6,0.5625,6.88660192489624
36,306490,0.6,0.3333333333333333,6.871035814285278
37,248212,0.06666666666666667,0.06666666666666667,6.804558992385864
38,56946,0.4666666666666667,0.6363636363636364,6.801315069198608
39,399409,0.26666666666666666,0.26666666666666666,6.9013988971710205
40,487734,0.5333333333333333,0.7272727272727273,6.81528377532959
41,135945,0.4,0.46153846153846156,6.7989020347595215
42,335570,0.3333333333333333,0.25,6.8504321575164795
43,93508,0.3333333333333333,0.45454545454545453,6.802700042724609
44,777431,0.5333333333333333,0.7272727272727273,6.804788112640381
45,269263,0.2,0.2727272727272727,6.807394981384277
46,322166,0.4666666666666667,0.5,6.859582901000977
47,191655,0.3333333333333333,0.3333333333333333,6.8780882358551025
48,85512,0.26666666666666666,0.4,6.823797941207886
49,59837,0.4666666666666667,0.5833333333333334,6.83355712890625
50,220732,0.6,0.8181818181818182,6.805994987487793
51,266448,0.4,0.375,6.823202848434448
52,94321,0.4,0.5,6.927811145782471
53,224788,0.4666666666666667,0.5833333333333334,6.802778244018555
54,114818,0.4666666666666667,0.3888888888888889,6.791503190994263
55,336659,0.6,0.5625,6.832149028778076
56,258377,0.4,0.46153846153846156,6.819346904754639
57,395731,0.06666666666666667,0.09090909090909091,6.803498983383179
58,324878,0.3333333333333333,0.4166666666666667,6.7927069664001465
59,167147,0.4666666666666667,0.4666666666666667,6.797651052474976
60,328801,0.2,0.2,6.823601961135864
61,317479,0.6,0.6428571428571429,6.895787715911865
62,205559,0.5333333333333333,0.38095238095238093,6.80961275100708
63,250002,0.4,0.4,6.8013927936553955
64,87185,0.5333333333333333,0.7272727272727273,6.8803441524505615
65,174598,0.4,0.5454545454545454,6.782035827636719
66,465331,0.4,0.5454545454545454,6.858366250991821
67,233284,0.2,0.2,6.82590913772583
68,167926,0.3333333333333333,0.45454545454545453,6.861171007156372
69,401069,0.4,0.35294117647058826,6.910305023193359
70,336262,0.26666666666666666,0.36363636363636365,6.912508010864258
71,252228,0.5333333333333333,0.47058823529411764,6.803145885467529
72,873220,0.6,0.8181818181818182,6.874205827713013
73,213639,0.13333333333333333,0.18181818181818182,6.901421785354614
74,292327,0.2,0.23076923076923078,6.894322156906128
75,71510,0.26666666666666666,0.4,6.907144069671631
76,221684,0.3333333333333333,0.38461538461538464,6.9140191078186035
77,45431,0.26666666666666666,0.36363636363636365,6.879119873046875
78,286052,0.4,0.1875,6.913470268249512
79,352940,0.4,0.46153846153846156,6.910974979400635
80,250666,0.2,0.09090909090909091,6.800461053848267
81,81616,0.6,0.6,6.8168346881866455
82,206621,0.5333333333333333,0.6666666666666666,6.880613803863525
83,285452,0.4666666666666667,0.5384615384615384,6.90903902053833
84,208118,0.26666666666666666,0.26666666666666666,6.909111976623535
85,423191,0.4,0.46153846153846156,6.906040191650391
86,349325,0.4666666666666667,0.3684210526315789,6.808333873748779
87,399110,0.13333333333333333,0.08,6.807253122329712
88,150891,0.2,0.0967741935483871,6.863539218902588
89,248516,0.4,0.4,6.817946195602417
90,148221,0.2,0.075,6.830183982849121
91,234710,0.4666666666666667,0.30434782608695654,6.879012107849121
92,528601,0.2,0.25,6.815521001815796
93,246821,0.4666666666666667,0.3333333333333333,6.8250510692596436
94,375525,0.5333333333333333,0.7272727272727273,6.810590028762817
95,351797,0.3333333333333333,0.45454545454545453,6.799406051635742
96,322472,0.26666666666666666,0.4,6.859479904174805
97,213398,0.26666666666666666,0.25,6.911245822906494
98,147140,0.4,0.5,6.884968042373657
99,429224,0.4666666666666667,0.6363636363636364,6.843037128448486
100,419654,0.2,0.25,6.80670690536499
101,104742,0.4,0.3,6.800534009933472
102,61204,0.4,0.4,6.806780815124512
103,122335,0.13333333333333333,0.18181818181818182,6.811205863952637
104,159244,0.26666666666666666,0.23529411764705882,6.855561017990112
105,165090,0.6,0.8181818181818182,6.915569305419922
106,369465,0.6,0.375,6.906613111495972
107,78929,0.4,0.5454545454545454,6.874827146530151
108,340492,0.4666666666666667,0.30434782608695654,6.80846095085144
109,337991,0.6,0.36,6.926738023757935
110,404519,0.3333333333333333,0.3333333333333333,6.813361883163452
111,440609,0.6,0.6923076923076923,6.806836128234863
112,238025,0.2,0.2727272727272727,6.900193929672241
113,804476,0.5333333333333333,0.7272727272727273,6.898987054824829
114,22045,0.2,0.2727272727272727,6.9078638553619385
115,127099,0.13333333333333333,0.18181818181818182,6.826762914657593
116,499937,0.4,0.5454545454545454,6.807100296020508
117,249887,0.3333333333333333,0.38461538461538464,6.82843804359436
118,303801,0.4666666666666667,0.5384615384615384,6.835395097732544
119,124128,0.4666666666666667,0.6363636363636364,6.905694961547852
120,269509,0.5333333333333333,0.4444444444444444,6.8746020793914795
121,381224,0.3333333333333333,0.38461538461538464,6.816745281219482
122,163574,0.4666666666666667,0.6363636363636364,6.826075077056885
123,395919,0.6,0.5294117647058824,6.911250114440918
124,6492,0.4666666666666667,0.5384615384615384,6.9148008823394775
125,247336,0.5333333333333333,0.5,6.917040824890137
126,424011,0.4666666666666667,0.5384615384615384,6.90111517906189
127,180655,0.4666666666666667,0.3684210526315789,6.8893513679504395
128,428086,0.0,0.0,6.823074817657471
129,119786,0.4666666666666667,0.6363636363636364,6.8137290477752686
130,273171,0.4,0.5454545454545454,6.851593971252441
131,428081,0.4,0.42857142857142855,6.888651132583618
132,196903,0.6666666666666666,0.16393442622950818,6.813305139541626
133,159236,0.2,0.23076923076923078,6.8923499584198
134,331649,0.2,0.2727272727272727,6.818233251571655
135,166378,0.06666666666666667,0.011494252873563218,6.826027870178223
136,535758,0.4666666666666667,0.6363636363636364,6.896636247634888
137,441451,0.4,0.5454545454545454,6.910587787628174
138,1149,0.26666666666666666,0.3076923076923077,6.845361232757568
139,292254,0.0,0.0,6.920631170272827
140,416846,0.5333333333333333,0.42105263157894735,6.896098852157593
141,31954,0.4,0.5,6.902001857757568
142,124445,0.26666666666666666,0.26666666666666666,6.864625930786133
143,323358,0.4,0.5454545454545454,6.841980934143066
144,279862,0.5333333333333333,0.6666666666666666,6.92882513999939
145,229413,0.13333333333333333,0.18181818181818182,6.876935958862305
146,73217,0.3333333333333333,0.45454545454545453,6.832383871078491
147,230361,0.5333333333333333,0.4,6.807698965072632
148,93480,0.4666666666666667,0.5833333333333334,6.827327013015747
149,99536,0.4,0.375,6.804855108261108
