,user,precision,recall,execution_time
0,123958,0.06666666666666667,0.1111111111111111,9.665005207061768
1,37880,0.06666666666666667,0.1111111111111111,9.14647889137268
2,256212,0.13333333333333333,0.25,9.732087850570679
3,233352,0.26666666666666666,0.5,8.88608980178833
4,216513,0.06666666666666667,0.1111111111111111,8.146992206573486
5,148126,0.4,0.12244897959183673,26.275110960006714
6,115922,0.3333333333333333,0.29411764705882354,12.352734088897705
7,638991,0.2,0.3333333333333333,10.348220825195312
8,100764,0.26666666666666666,0.4444444444444444,9.564146995544434
9,369232,0.26666666666666666,0.13333333333333333,16.211495876312256
10,44945,0.2,0.375,8.532032012939453
11,42942,0.3333333333333333,0.3125,12.382668018341064
12,107240,0.0,0.0,8.501245260238647
13,212835,0.2,0.1875,11.949666023254395
14,224658,0.2,0.375,5.261229038238525
15,426793,0.2,0.06521739130434782,22.326754093170166
16,39666,0.2,0.375,4.870018243789673
17,196842,0.2,0.1875,11.333562135696411
18,631278,0.06666666666666667,0.125,9.130959272384644
19,366977,0.26666666666666666,0.3333333333333333,5.121041297912598
20,214242,0.26666666666666666,0.15384615384615385,15.614773035049438
21,392922,0.3333333333333333,0.38461538461538464,12.225510835647583
22,258556,0.3333333333333333,0.35714285714285715,10.983400344848633
23,13662,0.26666666666666666,0.15384615384615385,20.211785078048706
24,164856,0.06666666666666667,0.06666666666666667,11.448678731918335
25,370070,0.06666666666666667,0.1111111111111111,9.580374002456665
26,303860,0.13333333333333333,0.11764705882352941,11.1217679977417
27,258315,0.3333333333333333,0.14705882352941177,17.814017057418823
28,161420,0.26666666666666666,0.26666666666666666,12.849133014678955
29,210257,0.06666666666666667,0.1111111111111111,9.574183940887451
30,301183,0.4666666666666667,0.175,19.802270889282227
31,115773,0.26666666666666666,0.16666666666666666,16.90732479095459
32,106338,0.13333333333333333,0.25,9.259851217269897
33,336533,0.13333333333333333,0.25,9.169713973999023
34,110158,0.2,0.3,10.016326904296875
35,320142,0.0,0.0,11.80475902557373
36,306490,0.5333333333333333,0.24242424242424243,20.723593950271606
37,248212,0.2,0.2,6.55505895614624
38,56946,0.2,0.3,9.538201808929443
39,399409,0.13333333333333333,0.13333333333333333,8.907500743865967
40,487734,0.2,0.375,9.269395112991333
41,135945,0.13333333333333333,0.18181818181818182,6.696459770202637
42,335570,0.06666666666666667,0.043478260869565216,15.648887872695923
43,93508,0.0,0.0,6.270417928695679
44,777431,0.06666666666666667,0.1111111111111111,10.090863943099976
45,269263,0.06666666666666667,0.1111111111111111,7.768587827682495
46,322166,0.2,0.21428571428571427,11.689751148223877
47,191655,0.06666666666666667,0.07142857142857142,9.407708168029785
48,85512,0.13333333333333333,0.25,8.496215105056763
49,59837,0.2,0.2727272727272727,10.352429151535034
50,220732,0.2,0.3333333333333333,8.93508505821228
51,266448,0.2,0.17647058823529413,11.256557941436768
52,94321,0.0,0.0,8.214099884033203
