,user,precision,recall,execution_time
0,123958,0.13333333333333333,0.25,6.6556642055511475
1,37880,0.06666666666666667,0.14285714285714285,7.865340948104858
2,256212,0.13333333333333333,0.3333333333333333,7.939684152603149
3,233352,0.13333333333333333,0.3333333333333333,7.260886907577515
4,216513,0.26666666666666666,0.5714285714285714,7.3587610721588135
5,148126,0.2,0.05172413793103448,25.460249185562134
6,115922,0.06666666666666667,0.058823529411764705,9.921242237091064
7,638991,0.0,0.0,7.313946962356567
8,100764,0.0,0.0,7.298644065856934
9,369232,0.13333333333333333,0.058823529411764705,14.734507083892822
10,44945,0.2,0.5,7.754854917526245
11,42942,0.0,0.0,10.637577056884766
12,107240,0.0,0.0,6.386363983154297
13,212835,0.06666666666666667,0.0625,9.322527408599854
14,224658,0.2,0.42857142857142855,5.072270154953003
15,426793,0.06666666666666667,0.018867924528301886,22.050135850906372
16,39666,0.0,0.0,5.297669172286987
17,196842,0.0,0.0,8.867975950241089
18,631278,0.0,0.0,6.682699918746948
19,366977,0.06666666666666667,0.09090909090909091,4.935693025588989
20,214242,0.06666666666666667,0.03571428571428571,14.74238896369934
21,392922,0.0,0.0,9.524272918701172
22,258556,0.2,0.23076923076923078,10.839606761932373
23,13662,0.3333333333333333,0.1724137931034483,17.324551820755005
24,164856,0.06666666666666667,0.06666666666666667,9.506277799606323
25,370070,0.0,0.0,6.882856845855713
26,303860,0.0,0.0,9.039414882659912
27,258315,0.2,0.07692307692307693,16.776812076568604
28,161420,0.2,0.21428571428571427,9.962446928024292
29,210257,0.13333333333333333,0.25,8.382474899291992
30,301183,0.06666666666666667,0.021739130434782608,20.024343967437744
31,115773,0.13333333333333333,0.07407407407407407,14.859855890274048
32,106338,0.06666666666666667,0.16666666666666666,7.3304901123046875
33,336533,0.2,0.5,7.057567119598389
34,110158,0.0,0.0,7.425790071487427
35,320142,0.2,0.16666666666666666,9.656407117843628
36,306490,0.26666666666666666,0.10810810810810811,19.283283948898315
37,248212,0.4,0.375,6.784993886947632
38,56946,0.0,0.0,7.176321983337402
39,399409,0.26666666666666666,0.2857142857142857,8.32596206665039
40,487734,0.13333333333333333,0.3333333333333333,7.954739093780518
41,135945,0.06666666666666667,0.09090909090909091,6.781692743301392
42,335570,0.13333333333333333,0.08,12.798767805099487
43,93508,0.2,0.375,6.659379243850708
44,777431,0.06666666666666667,0.125,8.0172438621521
45,269263,0.06666666666666667,0.14285714285714285,7.449720144271851
46,322166,0.0,0.0,9.560361862182617
